当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
0.841000	-0.030262	-0.004987	0.000000	-1.056759	0.001116	0.001153	0.001011	0.000000	0.000000	0.001019	0.040018
0.851000	-0.030642	-0.004987	0.000000	0.554055	0.001449	0.001211	0.001011	0.000000	0.000000	0.001020	0.000495
0.860000	-0.030998	0.000000	1.000000	0.469107	-0.000123	0.006262	0.000001	0.000000	0.000000	0.000010	0.021618
0.870000	-0.031341	-0.003491	1.000000	-0.556874	-0.000021	-0.000129	0.000001	0.000000	0.000000	0.000009	-0.105247
0.881000	-0.031709	-0.003491	0.000000	0.036597	0.000381	-0.000080	0.001010	0.000000	0.000000	0.001018	-0.000313
0.891000	-0.032041	-0.008727	1.000000	0.245435	0.000086	-0.005245	0.000000	0.000000	0.000000	0.000008	-0.078920
0.900000	-0.032372	-0.008727	0.000000	-0.134907	0.000449	-0.003338	0.001010	0.000000	0.000000	0.001018	-0.087869
0.910000	-0.032715	-0.008727	0.000000	-0.314457	0.000851	-0.003084	0.001010	0.000000	0.000000	0.001018	0.059096
0.921000	-0.033095	-0.008727	0.000000	0.724924	0.001237	-0.002844	0.001011	0.000000	0.000000	0.001019	-0.073471
0.931000	-0.033451	-0.008727	0.000000	-1.319658	0.001621	-0.002605	0.001011	0.000000	0.000000	0.001019	-0.039534
0.940000	-0.033795	-0.008727	0.000000	1.328352	0.001997	-0.002364	0.001011	0.000000	0.000000	0.001020	0.163353
0.950000	-0.034150	0.000000	1.000000	-1.669607	0.000233	0.006560	0.000001	0.000000	0.000000	0.000010	-0.240105
0.960000	-0.034494	0.000000	0.000000	1.697064	0.000436	0.003549	0.001011	0.000000	0.000000	0.001019	0.123229
0.971000	-0.034886	-0.008727	1.000000	0.247362	0.000067	-0.005112	0.000001	0.000000	0.000000	0.000009	0.026692
