当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
1.520000	-0.063468	0.000000	1.000000	0.811396	0.000034	0.009091	0.000001	0.000000	0.000000	0.000008	-0.009691	-0.007447
1.530000	-0.064167	0.000000	0.000000	0.098849	0.000638	0.006504	0.001010	0.000000	0.000000	0.001018	-0.009691	-0.007447
1.540000	-0.064768	0.000000	0.000000	0.328383	0.001270	0.006705	0.001011	0.000000	0.000000	0.001018	-0.009691	-0.007447
1.550000	-0.065357	-0.004987	1.000000	-2.377073	0.000021	0.001963	0.000001	0.000000	0.000000	0.000008	-0.007775	-0.001467
1.560000	-0.065946	-0.004987	0.000000	-0.015875	0.000659	0.001563	0.001010	0.000000	0.000000	0.001018	-0.007775	-0.001467
1.570000	-0.066596	-0.011636	1.000000	-2.395868	0.000076	-0.004789	0.000001	0.000000	0.000000	0.000008	0.014603	0.001886
1.580000	-0.067221	-0.004987	1.000000	1.565643	0.000053	0.003812	0.000000	0.000000	0.000000	0.000008	0.019345	0.003306
1.590000	-0.067859	-0.004987	0.000000	-1.544063	0.000665	0.003128	0.001010	0.000000	0.000000	0.001018	0.019345	0.003306
1.600000	-0.068534	-0.008727	1.000000	1.129740	-0.000019	-0.000256	0.000000	0.000000	0.000000	0.000008	-0.008094	0.002494
1.610000	-0.069258	-0.008727	0.000000	-0.026434	0.000610	0.000185	0.001010	0.000000	0.000000	0.001018	-0.008094	0.002494
1.620000	-0.069895	-0.008727	0.000000	1.677697	0.001222	0.000554	0.001010	0.000000	0.000000	0.001018	-0.008094	0.002494
1.630000	-0.070484	0.000000	1.000000	1.276896	-0.000128	0.009645	0.000001	0.000000	0.000000	0.000008	-0.000210	-0.005365
1.640000	-0.071073	0.000000	0.000000	0.755807	0.000565	0.006769	0.001010	0.000000	0.000000	0.001018	-0.000210	-0.005365
1.650000	-0.071711	-0.004987	1.000000	0.127219	-0.000023	0.001998	0.000001	0.000000	0.000000	0.000008	-0.020451	0.004431
1.660000	-0.072300	-0.008727	1.000000	-0.588935	0.000054	-0.002114	0.000000	0.000000	0.000000	0.000008	-0.011266	-0.004380
1.670000	-0.072913	-0.008727	0.000000	0.388939	0.000689	-0.001228	0.001010	0.000000	0.000000	0.001017	-0.011266	-0.004380
1.680000	-0.073563	-0.008727	0.000000	0.519884	0.001345	-0.000870	0.001010	0.000000	0.000000	0.001018	-0.011266	-0.004380
1.690000	-0.074299	0.000000	1.000000	0.160207	-0.000001	0.008233	0.000001	0.000000	0.000000	0.000008	0.001289	-0.005111
1.700000	-0.074949	0.000000	0.000000	1.027176	0.000673	0.005935	0.001010	0.000000	0.000000	0.001018	0.001289	-0.005111
1.710000	-0.075587	-0.004987	1.000000	0.719178	0.000073	0.001230	0.000001	0.000000	0.000000	0.000008	0.002732	0.004503
1.720000	-0.076188	-0.008727	1.000000	-1.102400	0.000133	-0.002557	0.000000	0.000000	0.000000	0.000008	0.014986	0.008444
1.729000	-0.076814	-0.008727	0.000000	0.413229	0.000771	-0.001479	0.001010	0.000000	0.000000	0.001017	0.014986	0.008444
1.740000	-0.077538	-0.008727	0.000000	-1.130319	0.001459	-0.001045	0.001010	0.000000	0.000000	0.001018	0.014986	0.008444
1.750000	-0.078237	-0.010908	0.000000	-1.283689	0.002143	-0.000599	0.001011	0.000000	0.000000	0.001018	0.014986	0.008444
1.760000	-0.078936	-0.010908	1.000000	0.541660	0.000072	-0.002328	0.000001	0.000000	0.000000	0.000009	-0.011883	0.014447
1.770000	-0.079660	-0.014960	1.000000	2.363674	-0.000038	-0.005080	0.000000	0.000000	0.000000	0.000008	0.005497	0.005645
1.780000	-0.080383	-0.014960	0.000000	0.041623	0.000605	-0.003054	0.001010	0.000000	0.000000	0.001018	0.005497	0.005645
1.790000	-0.081009	-0.014960	0.000000	0.055920	0.001201	-0.002537	0.001010	0.000000	0.000000	0.001018	0.005497	0.005645
1.800000	-0.081622	-0.004987	1.000000	-0.587110	-0.000196	0.007902	0.000001	0.000000	0.000000	0.000008	-0.009918	0.003635
1.810000	-0.082199	-0.004987	0.000000	-1.481866	0.000481	0.005599	0.001010	0.000000	0.000000	0.001018	-0.009918	0.003635
1.820000	-0.082812	-0.004987	0.000000	-0.706622	0.001051	0.005856	0.001011	0.000000	0.000000	0.001018	-0.009918	0.003635
1.830000	-0.083401	-0.008727	1.000000	-1.742252	-0.000166	0.002379	0.000001	0.000000	0.000000	0.000009	-0.001176	0.006464
1.840000	-0.084002	-0.008727	0.000000	0.263775	0.000498	0.001780	0.001010	0.000000	0.000000	0.001018	-0.001176	0.006464
1.850000	-0.084591	-0.012467	1.000000	-0.684536	-0.000123	-0.001711	0.000001	0.000000	0.000000	0.000008	-0.015065	-0.003317
1.860000	-0.085204	-0.010908	0.000000	0.274549	0.000503	-0.000848	0.001010	0.000000	0.000000	0.001018	-0.015065	-0.003317
1.870000	-0.085719	-0.010908	0.000000	-0.325577	0.001056	-0.000546	0.001011	0.000000	0.000000	0.001018	-0.015065	-0.003317
1.880000	-0.086235	-0.010908	0.000000	-0.687285	0.001594	-0.000250	0.001011	0.000000	0.000000	0.001019	-0.015065	-0.003317
1.890000	-0.086725	-0.010908	0.000000	0.917790	0.002116	0.000037	0.001011	0.000000	0.000000	0.001019	-0.015065	-0.003317
1.900000	-0.087277	-0.012467	0.000000	0.229345	0.002622	0.000312	0.001011	0.000000	0.000000	0.001020	-0.015065	-0.003317
1.910000	-0.087756	-0.004987	1.000000	0.671534	-0.000054	0.008053	0.000001	0.000000	0.000000	0.000011	0.001681	0.014209
1.920000	-0.088259	-0.004987	0.000000	-0.375159	0.000496	0.004281	0.001011	0.000000	0.000000	0.001019	0.001681	0.014209
1.930000	-0.088774	-0.004987	0.000000	0.963474	0.001020	0.004366	0.001011	0.000000	0.000000	0.001019	0.001681	0.014209
1.940000	-0.089326	-0.004987	0.000000	-0.372729	0.001551	0.004503	0.001011	0.000000	0.000000	0.001020	0.001681	0.014209
1.950000	-0.089817	-0.004987	0.000000	0.499129	0.002086	0.004681	0.001011	0.000000	0.000000	0.001021	0.001681	0.014209
1.960000	-0.090295	-0.008727	1.000000	0.028631	0.000083	0.001148	0.000001	0.000000	0.000000	0.000011	-0.008101	-0.007499
1.970000	-0.090786	-0.008727	0.000000	0.327351	0.000558	0.000785	0.001011	0.000000	0.000000	0.001019	-0.008101	-0.007499
1.979000	-0.091264	-0.008727	0.000000	0.873061	0.001092	0.001038	0.001011	0.000000	0.000000	0.001020	-0.008101	-0.007499
1.990000	-0.091804	-0.004987	1.000000	-0.247010	0.000114	0.005052	0.000001	0.000000	0.000000	0.000010	-0.025900	-0.004151
2.000000	-0.092282	-0.012467	1.000000	-0.248598	0.000105	-0.004523	0.000000	0.000000	0.000000	0.000008	0.003814	-0.002603
