当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
1.710000	-0.101286	-0.012467	1.000000	0.630180	0.000484	-0.002278	0.000000	0.000000	0.000000	0.000007	-0.024860
1.720000	-0.101274	-0.012467	1.000000	-1.313775	0.000495	-0.002069	0.000000	0.000000	0.000000	0.000007	-0.198185
1.730000	-0.101286	-0.012467	1.000000	1.217902	0.000476	-0.001770	0.000000	0.000000	0.000000	0.000007	0.012185
1.740000	-0.101286	-0.012467	1.000000	-0.849497	0.000443	-0.001455	0.000000	0.000000	0.000000	0.000007	0.160689
1.750000	-0.101286	-0.008727	1.000000	0.609496	0.000369	0.002540	0.000000	0.000000	0.000000	0.000007	0.003429
1.760000	-0.101298	-0.008727	1.000000	-1.426873	0.000280	0.002083	0.000000	0.000000	0.000000	0.000007	-0.055832
1.770000	-0.101298	-0.008727	1.000000	-1.529569	0.000217	0.001699	0.000000	0.000000	0.000000	0.000007	0.053445
1.780000	-0.101298	-0.004987	1.000000	0.355888	0.000152	0.005106	0.000000	0.000000	0.000000	0.000007	0.014707
1.789000	-0.101298	-0.004987	1.000000	0.955350	0.000101	0.004151	0.000000	0.000000	0.000000	0.000007	-0.015791
1.800000	-0.101310	-0.004987	1.000000	1.331125	0.000057	0.003341	0.000000	0.000000	0.000000	0.000007	0.047238
1.810000	-0.101323	-0.004987	1.000000	-1.093701	0.000031	0.002663	0.000000	0.000000	0.000000	0.000007	0.023453
1.820000	-0.101347	0.000000	1.000000	-0.552641	0.000009	0.007095	0.000000	0.000000	0.000000	0.000007	-0.131165
1.829000	-0.101384	0.000000	1.000000	0.238594	0.000017	0.005795	0.000000	0.000000	0.000000	0.000007	-0.062322
1.840000	-0.101458	0.000000	1.000000	0.550256	0.000017	0.004738	0.000000	0.000000	0.000000	0.000007	0.105611
1.850000	-0.101556	0.000000	1.000000	0.976179	0.000008	0.003865	0.000000	0.000000	0.000000	0.000007	0.061754
1.860000	-0.101703	0.000000	1.000000	1.952167	-0.000023	0.003156	0.000000	0.000000	0.000000	0.000007	0.031694
1.869000	-0.101875	-0.008727	1.000000	0.431781	-0.000039	-0.006120	0.000000	0.000000	0.000000	0.000007	-0.081395
1.880000	-0.102083	-0.008727	1.000000	0.888902	-0.000061	-0.004943	0.000000	0.000000	0.000000	0.000007	0.072940
1.890000	-0.102292	-0.008727	1.000000	1.356080	-0.000079	-0.003860	0.000000	0.000000	0.000000	0.000007	0.094877
1.900000	-0.102537	-0.004987	1.000000	0.105474	-0.000139	0.000821	0.000000	0.000000	0.000000	0.000007	-0.084104
1.910000	-0.102770	-0.004987	1.000000	-0.704456	-0.000157	0.000981	0.000000	0.000000	0.000000	0.000007	-0.044676
1.920000	-0.103028	-0.008727	1.000000	0.040531	-0.000186	-0.002618	0.000000	0.000000	0.000000	0.000007	0.016275
1.930000	-0.103249	-0.008727	1.000000	0.440249	-0.000172	-0.001842	0.000000	0.000000	0.000000	0.000007	-0.021649
1.940000	-0.103469	-0.008727	1.000000	1.435009	-0.000166	-0.001184	0.000000	0.000000	0.000000	0.000007	-0.097712
1.950000	-0.103690	-0.004987	1.000000	-0.531199	-0.000159	0.003121	0.000000	0.000000	0.000000	0.000007	-0.043438
1.960000	-0.103923	0.000000	1.000000	0.133057	-0.000167	0.007907	0.000000	0.000000	0.000000	0.000007	-0.161022
1.970000	-0.104132	0.000000	1.000000	-0.130082	-0.000123	0.006833	0.000000	0.000000	0.000000	0.000007	0.089879
1.980000	-0.104340	-0.010908	1.000000	0.451964	-0.000088	-0.005042	0.000000	0.000000	0.000000	0.000007	0.033663
1.990000	-0.104561	-0.017453	1.000000	-0.217061	-0.000077	-0.010493	0.000000	0.000000	0.000000	0.000007	-0.144781
2.000000	-0.104782	-0.017453	1.000000	-0.229572	-0.000072	-0.008328	0.000000	0.000000	0.000000	0.000007	-0.092980
2.010000	-0.105003	-0.012467	1.000000	-0.594665	-0.000095	-0.001447	0.000000	0.000000	0.000000	0.000007	-0.073234
2.020000	-0.105199	-0.012467	1.000000	0.365181	-0.000113	-0.000739	0.000000	0.000000	0.000000	0.000007	-0.105164
2.030000	-0.105383	-0.010908	1.000000	0.590450	-0.000137	0.001365	0.000000	0.000000	0.000000	0.000007	-0.064258
2.039000	-0.105567	-0.008727	1.000000	1.350441	-0.000176	0.003669	0.000000	0.000000	0.000000	0.000007	0.125395
2.050000	-0.105714	-0.008727	1.000000	-0.095495	-0.000199	0.003277	0.000000	0.000000	0.000000	0.000007	0.087719
2.060000	-0.105825	-0.012467	1.000000	0.230320	-0.000194	-0.000899	0.000000	0.000000	0.000000	0.000007	0.059103
2.070000	-0.105910	-0.008727	1.000000	0.390276	-0.000180	0.003076	0.000000	0.000000	0.000000	0.000007	-0.099969
2.079000	-0.105959	-0.008727	1.000000	-1.867621	-0.000125	0.002610	0.000000	0.000000	0.000000	0.000007	0.166583
2.090000	-0.105972	-0.014960	1.000000	0.062343	-0.000068	-0.004069	0.000000	0.000000	0.000000	0.000007	0.068071
2.100000	-0.105984	-0.021332	1.000000	1.114537	-0.000044	-0.009742	0.000000	0.000000	0.000000	0.000007	0.240216
2.110000	-0.105984	-0.021332	1.000000	-0.617485	-0.000065	-0.008038	0.000000	0.000000	0.000000	0.000007	-0.146640
2.119000	-0.105984	-0.012467	1.000000	-0.309238	-0.000099	0.002313	0.000000	0.000000	0.000000	0.000007	-0.009993
2.130000	-0.105972	-0.012467	1.000000	-0.584517	-0.000138	0.001995	0.000000	0.000000	0.000000	0.000007	0.056865
2.140000	-0.105972	-0.012467	1.000000	-0.172249	-0.000202	0.001645	0.000000	0.000000	0.000000	0.000007	-0.066934
2.150000	-0.105959	-0.012467	1.000000	-0.708476	-0.000239	0.001309	0.000000	0.000000	0.000000	0.000007	0.014984
2.160000	-0.105935	-0.012467	1.000000	-0.444725	-0.000261	0.000996	0.000000	0.000000	0.000000	0.000007	-0.039073
