当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印	
1.000000	-0.029207	0.000000	1.000000	0.583327	0.000262	0.004775	0.000002	0.000000	0.000000	0.000013	-0.077414
1.009000	-0.029624	0.000000	0.000000	0.889196	0.000452	0.002105	0.001011	0.000000	0.000000	0.001019	0.012102
1.019000	-0.030004	0.000000	0.000000	-0.713496	0.000874	0.002188	0.001011	0.000000	0.000000	0.001020	-0.058980
1.029000	-0.030372	0.000000	0.000000	1.583176	0.001316	0.002329	0.001011	0.000000	0.000000	0.001021	0.083522
1.040000	-0.030802	0.000000	0.000000	-1.800142	0.001759	0.002496	0.001011	0.000000	0.000000	0.001022	0.102430
1.049000	-0.031206	0.000000	0.000000	-0.837030	0.002198	0.002662	0.001011	0.000000	0.000000	0.001023	-0.001105
1.059000	-0.031611	0.000000	0.000000	0.671344	0.002645	0.002846	0.001011	0.000000	0.000000	0.001024	0.144244
1.069000	-0.032028	0.000000	0.000000	1.508542	0.003082	0.003022	0.001011	0.000000	0.000000	0.001025	0.095017
1.080000	-0.032494	0.000000	1.000000	-0.409270	0.000227	0.003183	0.000002	0.000000	0.000000	0.000016	0.035520
1.089000	-0.032936	0.000000	0.000000	1.048006	0.000475	0.001185	0.001011	0.000000	0.000000	0.001020	0.021670
1.099000	-0.033390	0.004987	1.000000	0.212930	0.000033	0.006310	0.000001	0.000000	0.000000	0.000010	0.076399
1.109000	-0.033856	0.004987	0.000000	0.675344	0.000499	0.003396	0.001010	0.000000	0.000000	0.001019	-0.180533
1.120000	-0.034396	0.000000	1.000000	-0.902322	0.000030	-0.001440	0.000001	0.000000	0.000000	0.000009	-0.053732
1.130000	-0.034899	0.000000	0.000000	0.450884	0.000578	-0.000585	0.001010	0.000000	0.000000	0.001018	0.064818
1.139000	-0.035426	0.000000	0.000000	-0.455895	0.001150	-0.000238	0.001011	0.000000	0.000000	0.001019	-0.090902
1.149000	-0.035978	0.000000	0.000000	1.094465	0.001743	0.000162	0.001011	0.000000	0.000000	0.001019	0.048218
1.160000	-0.036579	0.000000	0.000000	-2.124808	0.002340	0.000589	0.001011	0.000000	0.000000	0.001020	0.185161
1.170000	-0.037131	0.000000	0.000000	-1.647120	0.002924	0.000995	0.001011	0.000000	0.000000	0.001021	-0.074494
1.179000	-0.037720	0.000000	1.000000	0.114420	0.000196	0.001418	0.000001	0.000000	0.000000	0.000011	-0.326894
1.189000	-0.038321	0.000000	0.000000	-0.452955	0.000676	0.001192	0.001011	0.000000	0.000000	0.001019	-0.088908
1.199000	-0.038971	0.000000	0.000000	-0.874437	0.001307	0.001724	0.001011	0.000000	0.000000	0.001020	0.111819
1.210000	-0.039695	0.000000	0.000000	0.382345	0.001922	0.002237	0.001011	0.000000	0.000000	0.001020	0.063436
1.219000	-0.040345	0.000000	0.000000	0.296669	0.002527	0.002717	0.001011	0.000000	0.000000	0.001021	-0.013360
1.229000	-0.040983	0.000000	1.000000	0.128463	-0.000135	0.003184	0.000001	0.000000	0.000000	0.000012	0.148917
1.239000	-0.041596	0.000000	0.000000	0.491100	0.000570	0.001894	0.001011	0.000000	0.000000	0.001019	0.011805
1.250000	-0.042259	0.000000	0.000000	-1.313676	0.001186	0.002262	0.001011	0.000000	0.000000	0.001020	0.113630
1.259000	-0.042872	0.000000	0.000000	0.012394	0.001796	0.002630	0.001011	0.000000	0.000000	0.001020	-0.096974
1.269000	-0.043485	-0.004987	1.000000	-0.744695	-0.000082	-0.001960	0.000001	0.000000	0.000000	0.000011	-0.096914
1.279000	-0.044135	-0.004987	0.000000	0.098849	0.000606	-0.000495	0.001011	0.000000	0.000000	0.001019	0.081140
1.290000	-0.044884	0.000000	1.000000	-0.777512	-0.000177	0.004978	0.000001	0.000000	0.000000	0.000009	0.032838
1.299000	-0.045534	0.000000	0.000000	-2.377073	0.000547	0.003346	0.001010	0.000000	0.000000	0.001018	-0.014675
