当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
0.601000	0.020449	0.010472	1.000000	0.219322	0.000024	0.002563	0.000000	0.000000	0.000000	0.000008	-0.008941	-0.003135
0.610000	0.020755	0.010472	0.000000	2.100962	-0.000279	0.001776	0.001010	0.000000	0.000000	0.001018	-0.008941	-0.003135
0.620000	0.021037	0.010472	0.000000	-0.171235	-0.000557	0.001750	0.001010	0.000000	0.000000	0.001018	-0.008941	-0.003135
0.631000	0.021319	0.006981	1.000000	-2.022387	0.000049	-0.001752	0.000001	0.000000	0.000000	0.000008	-0.009175	0.006506
0.641000	0.021553	0.006981	0.000000	-0.514743	-0.000237	-0.001144	0.001010	0.000000	0.000000	0.001018	-0.009175	0.006506
0.650000	0.021761	0.007480	0.000000	-2.275925	-0.000489	-0.001101	0.001011	0.000000	0.000000	0.001018	-0.009175	0.006506
0.660000	0.021982	0.010472	1.000000	-0.330935	-0.000071	0.002434	0.000001	0.000000	0.000000	0.000009	0.008710	-0.004597
0.671000	0.022203	0.010472	0.000000	-1.719550	-0.000255	0.001581	0.001010	0.000000	0.000000	0.001018	0.008710	-0.004597
0.681000	0.022399	0.010472	0.000000	1.609988	-0.000462	0.001590	0.001011	0.000000	0.000000	0.001018	0.008710	-0.004597
0.691000	0.022583	0.010472	0.000000	0.452851	-0.000655	0.001618	0.001011	0.000000	0.000000	0.001019	0.008710	-0.004597
0.700000	0.022742	0.005818	1.000000	1.122767	-0.000072	-0.002993	0.000001	0.000000	0.000000	0.000009	-0.007129	0.006128
0.710000	0.022902	0.014544	1.000000	0.996067	-0.000038	0.007078	0.000000	0.000000	0.000000	0.000008	-0.003385	0.000023
0.721000	0.023074	0.014544	0.000000	0.097558	-0.000165	0.004801	0.001010	0.000000	0.000000	0.001018	-0.003385	0.000023
0.731000	0.023209	0.010472	1.000000	-1.387060	0.000020	0.000745	0.000000	0.000000	0.000000	0.000008	-0.006041	0.001420
0.740000	0.023319	0.007480	0.000000	1.049160	-0.000090	0.000564	0.001010	0.000000	0.000000	0.001018	-0.006041	0.001420
0.750000	0.023417	0.007480	0.000000	0.387677	-0.000170	0.000644	0.001010	0.000000	0.000000	0.001018	-0.006041	0.001420
0.761000	0.023503	0.014544	1.000000	-0.492424	0.000063	0.004826	0.000001	0.000000	0.000000	0.000008	0.005727	-0.010979
0.771000	0.023564	0.010472	1.000000	0.384917	0.000058	-0.000831	0.000000	0.000000	0.000000	0.000008	0.003069	-0.001623
0.780000	0.023613	0.010472	0.000000	-1.249219	0.000024	-0.000489	0.001010	0.000000	0.000000	0.001018	0.003069	-0.001623
0.790000	0.023626	0.005818	1.000000	0.426740	0.000099	-0.004991	0.000000	0.000000	0.000000	0.000008	-0.009559	-0.006586
0.801000	0.023626	0.007480	0.000000	0.829119	0.000072	-0.003309	0.001010	0.000000	0.000000	0.001018	-0.009559	-0.006586
0.811000	0.023626	0.007480	0.000000	0.515378	0.000095	-0.003033	0.001010	0.000000	0.000000	0.001018	-0.009559	-0.006586
0.820000	0.023626	0.011636	1.000000	-0.432938	0.000126	0.003058	0.000001	0.000000	0.000000	0.000008	0.005957	0.014691
0.830000	0.023626	0.011636	0.000000	-0.622464	0.000097	0.002281	0.001010	0.000000	0.000000	0.001018	0.005957	0.014691
0.841000	0.023626	0.011636	0.000000	0.342453	0.000149	0.002494	0.001011	0.000000	0.000000	0.001018	0.005957	0.014691
0.851000	0.023626	0.011636	0.000000	0.394327	0.000213	0.002719	0.001011	0.000000	0.000000	0.001019	0.005957	0.014691
