当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
0.900000	-0.013297	0.000000	0.000000	1.099553	0.000207	0.002620	0.001011	0.000000	0.000000	0.001021	0.034245	0.039433
0.909000	-0.013334	-0.004987	1.000000	-0.782656	0.000115	-0.002437	0.000001	0.000000	0.000000	0.000011	0.081151	0.007979
0.920000	-0.013358	-0.004987	0.000000	-0.292310	0.000049	-0.001197	0.001011	0.000000	0.000000	0.001019	0.081151	0.007979
0.930000	-0.013383	-0.004987	0.000000	-1.376824	0.000061	-0.001192	0.001011	0.000000	0.000000	0.001020	0.081151	0.007979
0.940000	-0.013395	-0.008727	1.000000	-0.356110	0.000002	-0.004943	0.000001	0.000000	0.000000	0.000010	0.101780	-0.108745
0.949000	-0.013395	-0.008727	0.000000	-1.505035	-0.000025	-0.002647	0.001010	0.000000	0.000000	0.001019	0.101780	-0.108745
0.960000	-0.013420	-0.014960	1.000000	0.400182	-0.000100	-0.008839	0.000001	0.000000	0.000000	0.000009	0.246084	0.102957
0.970000	-0.013407	-0.014960	0.000000	-1.056759	-0.000146	-0.005328	0.001010	0.000000	0.000000	0.001018	0.246084	0.102957
0.980000	-0.013407	-0.011636	1.000000	0.216178	-0.000276	-0.001934	0.000001	0.000000	0.000000	0.000008	0.000495	0.055405
0.989000	-0.013407	-0.008727	0.000000	0.469107	-0.000317	-0.001278	0.001010	0.000000	0.000000	0.001018	0.000495	0.055405
1.000000	-0.013395	-0.008727	0.000000	-1.052472	-0.000528	-0.001373	0.001011	0.000000	0.000000	0.001018	0.000495	0.055405
1.010000	-0.013371	-0.014960	1.000000	0.036597	-0.000736	-0.004871	0.000001	0.000000	0.000000	0.000009	-0.055687	-0.000313
1.020000	-0.013285	-0.008727	1.000000	-0.878695	-0.000490	0.002959	0.000000	0.000000	0.000000	0.000008	-0.078920	0.024543
1.029000	-0.013138	-0.008727	0.000000	-0.134907	-0.000521	0.001820	0.001010	0.000000	0.000000	0.001018	-0.078920	0.024543
1.039000	-0.012917	-0.008727	0.000000	0.590958	-0.000782	0.001494	0.001010	0.000000	0.000000	0.001018	-0.078920	0.024543
1.050000	-0.012561	-0.004987	1.000000	0.724924	-0.000341	0.004869	0.000001	0.000000	0.000000	0.000008	-0.031446	-0.073471
1.060000	-0.012205	-0.004987	0.000000	-0.395337	-0.000427	0.002800	0.001010	0.000000	0.000000	0.001018	-0.031446	-0.073471
1.070000	-0.011813	0.000000	1.000000	1.328352	0.000057	0.007308	0.000001	0.000000	0.000000	0.000008	-0.131966	0.163353
1.079000	-0.011433	0.000000	0.000000	-2.401054	-0.000219	0.004438	0.001010	0.000000	0.000000	0.001018	-0.131966	0.163353
1.090000	-0.011003	0.000000	0.000000	-1.669607	-0.000452	0.003897	0.001011	0.000000	0.000000	0.001018	-0.131966	0.163353
1.100000	-0.010647	0.000000	0.000000	1.232289	-0.000669	0.003414	0.001011	0.000000	0.000000	0.001019	-0.131966	0.163353
1.110000	-0.010304	0.000000	0.000000	1.697064	-0.000872	0.002980	0.001011	0.000000	0.000000	0.001019	-0.131966	0.163353
1.119000	-0.009961	0.000000	0.000000	0.266924	-0.001063	0.002592	0.001011	0.000000	0.000000	0.001020	-0.131966	0.163353
1.130000	-0.009605	0.000000	0.000000	0.247362	-0.001243	0.002244	0.001011	0.000000	0.000000	0.001021	-0.131966	0.163353
1.140000	-0.009286	0.000000	0.000000	0.810149	-0.001413	0.001932	0.001011	0.000000	0.000000	0.001021	-0.131966	0.163353
1.150000	-0.008991	0.000000	0.000000	1.434332	-0.001574	0.001652	0.001011	0.000000	0.000000	0.001022	-0.131966	0.163353
1.159000	-0.008685	0.000000	0.000000	1.048079	-0.001726	0.001401	0.001012	0.000000	0.000000	0.001024	-0.131966	0.163353
1.170000	-0.008378	0.000000	1.000000	0.583327	0.001565	0.001175	0.000002	0.000000	0.000000	0.000015	-0.199035	-0.077414
1.180000	-0.008084	0.000000	0.000000	0.121018	-0.000048	0.000206	0.001011	0.000000	0.000000	0.001020	-0.199035	-0.077414
1.190000	-0.007802	0.000000	0.000000	0.889196	-0.000301	-0.000018	0.001011	0.000000	0.000000	0.001020	-0.199035	-0.077414
1.199000	-0.007519	0.000000	0.000000	-0.589802	-0.000549	-0.000224	0.001011	0.000000	0.000000	0.001021	-0.199035	-0.077414
1.210000	-0.007213	0.004987	1.000000	1.583176	0.000374	0.004575	0.000001	0.000000	0.000000	0.000012	-0.071350	0.083522
1.220000	-0.006931	0.000000	1.000000	-0.011049	0.000160	-0.003146	0.000000	0.000000	0.000000	0.000009	0.102430	-0.180014
1.230000	-0.006661	0.000000	0.000000	-0.837030	-0.000154	-0.002137	0.001010	0.000000	0.000000	0.001018	0.102430	-0.180014
1.239000	-0.006415	0.004987	1.000000	0.950171	0.000131	0.002700	0.000000	0.000000	0.000000	0.000008	0.144244	0.067134
