当前时刻	小车位置	摆杆偏角	触发标志	外部高斯	残差1	残差2	残差上界1	残差上界2	残差上界3	残差上界4	水印1	水印2	
0.730000	-0.008071	-0.008727	0.000000	-0.198681	0.000077	-0.005461	0.001010	0.000000	0.000000	0.001018	0.007911	0.011106
0.739000	-0.008133	-0.008727	0.000000	-0.894108	0.000108	-0.005370	0.001011	0.000000	0.000000	0.001019	0.007911	0.011106
0.750000	-0.008182	-0.010908	0.000000	-0.313526	0.000116	-0.005330	0.001011	0.000000	0.000000	0.001019	0.007911	0.011106
0.760000	-0.008206	-0.004987	1.000000	-0.171235	-0.000082	0.001315	0.000001	0.000000	0.000000	0.000010	0.002193	0.021010
0.770000	-0.008206	-0.004987	0.000000	-0.917517	-0.000050	0.000655	0.001010	0.000000	0.000000	0.001019	0.002193	0.021010
0.780000	-0.008206	0.000000	1.000000	-0.514743	-0.000083	0.005524	0.000001	0.000000	0.000000	0.000009	0.006506	-0.020224
0.790000	-0.008206	0.000000	0.000000	-2.275925	-0.000059	0.003223	0.001010	0.000000	0.000000	0.001018	0.006506	-0.020224
0.800000	-0.008206	0.000000	0.000000	0.870984	-0.000071	0.002996	0.001011	0.000000	0.000000	0.001019	0.006506	-0.020224
0.810000	-0.008206	-0.003491	1.000000	-1.719550	-0.000076	-0.000696	0.000001	0.000000	0.000000	0.000009	-0.004597	-0.003309
0.820000	-0.008206	-0.003491	0.000000	1.609988	-0.000032	-0.000586	0.001010	0.000000	0.000000	0.001018	-0.004597	-0.003309
0.830000	-0.008206	-0.008727	1.000000	0.612788	-0.000026	-0.005956	0.000001	0.000000	0.000000	0.000008	0.004529	-0.007129
0.840000	-0.008194	-0.004987	1.000000	0.002298	-0.000010	-0.000186	0.000000	0.000000	0.000000	0.000008	0.011228	-0.003385
0.850000	-0.008194	-0.004987	0.000000	0.996067	-0.000030	-0.000164	0.001010	0.000000	0.000000	0.001018	0.011228	-0.003385
0.860000	-0.008194	-0.008727	1.000000	0.142034	-0.000068	-0.003963	0.000000	0.000000	0.000000	0.000008	0.000976	-0.006041
0.870000	-0.008194	-0.008727	0.000000	-1.387060	-0.000095	-0.002858	0.001010	0.000000	0.000000	0.001018	0.000976	-0.006041
0.880000	-0.008182	-0.008727	0.000000	1.049160	-0.000171	-0.002911	0.001010	0.000000	0.000000	0.001018	0.000976	-0.006041
0.890000	-0.008182	-0.008727	0.000000	0.387677	-0.000264	-0.003001	0.001011	0.000000	0.000000	0.001018	0.000976	-0.006041
